event,gage,wet_date,wetLengthDate,wetLength,wetLengthQ,wetPeak,wetPeakLength,wetPeakQ,Q_threshold,Q_threshold_q,cluster
337,11128500,2018-08-09,2018-08-09,0,70,2018-08-19,10,170,0.25,0,NA
337,11128500,2018-08-09,2018-08-09,0,70,2018-08-19,10,170,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,11128500,2018-01-05,2018-01-05,0,2.5,2018-01-09,4,8.1,0.05,0,NA
338,11128500,2018-01-05,2018-01-05,0,2.5,2018-01-09,4,8.1,0.1,0,NA
338,11128500,2018-01-05,2018-01-05,0,2.5,2018-01-09,4,8.1,0.15,0,NA
338,11128500,2018-01-05,2018-01-05,0,2.5,2018-01-09,4,8.1,0.25,0,NA
338,11128500,2018-01-05,2018-01-08,3,4.9,2018-01-09,4,8.1,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,11128500,2019-01-11,2019-01-11,0,0.4,2019-01-12,1,0.4,0.05,0,NA
339,11128500,2019-01-11,2019-01-11,0,0.4,2019-01-12,1,0.4,0.1,0,NA
339,11128500,2019-01-11,2019-01-11,0,0.4,2019-01-12,1,0.4,0.15,0,NA
339,11128500,2019-01-11,2019-01-11,0,0.4,2019-01-12,1,0.4,0.25,0,NA
339,11128500,2019-01-11,2019-01-16,5,11.2,2019-01-17,6,250,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,11128500,2019-07-26,2019-07-26,0,0.1,2019-07-26,0,0.1,0.05,0,NA
340,11128500,2019-07-26,2019-07-26,0,0.1,2019-07-26,0,0.1,0.1,0,NA
340,11128500,2019-07-26,2019-07-26,0,0.1,2019-07-26,0,0.1,0.15,0,NA
340,11128500,2019-07-26,2019-07-26,0,0.1,2019-07-26,0,0.1,0.25,0,NA
340,11128500,2019-07-26,2019-12-22,149,8.4,2019-12-23,150,10,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,11128500,2019-07-28,2019-07-28,0,0.2,2019-07-29,1,0.5,0.05,0,NA
341,11128500,2019-07-28,2019-07-28,0,0.2,2019-07-29,1,0.5,0.1,0,NA
341,11128500,2019-07-28,2019-07-28,0,0.2,2019-07-29,1,0.5,0.15,0,NA
341,11128500,2019-07-28,2019-07-28,0,0.2,2019-07-29,1,0.5,0.25,0,NA
341,11128500,2019-07-28,2019-12-22,147,8.4,2019-12-23,148,10,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,11128500,2019-12-04,2019-12-04,0,0.2,2019-12-04,0,0.2,0.05,0,NA
342,11128500,2019-12-04,2019-12-04,0,0.2,2019-12-04,0,0.2,0.1,0,NA
342,11128500,2019-12-04,2019-12-04,0,0.2,2019-12-04,0,0.2,0.15,0,NA
342,11128500,2019-12-04,2019-12-04,0,0.2,2019-12-04,0,0.2,0.25,0,NA
342,11128500,2019-12-04,2019-12-22,18,8.4,2019-12-23,19,10,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,11128500,2019-12-08,2019-12-08,0,0.1,2019-12-08,0,0.1,0.05,0,NA
343,11128500,2019-12-08,2019-12-08,0,0.1,2019-12-08,0,0.1,0.1,0,NA
343,11128500,2019-12-08,2019-12-08,0,0.1,2019-12-08,0,0.1,0.15,0,NA
343,11128500,2019-12-08,2019-12-08,0,0.1,2019-12-08,0,0.1,0.25,0,NA
343,11128500,2019-12-08,2019-12-22,14,8.4,2019-12-23,15,10,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,11128500,2019-12-19,2019-12-19,0,0.7,2019-12-23,4,10,0.05,0,NA
344,11128500,2019-12-19,2019-12-19,0,0.7,2019-12-23,4,10,0.1,0,NA
344,11128500,2019-12-19,2019-12-19,0,0.7,2019-12-23,4,10,0.15,0,NA
344,11128500,2019-12-19,2019-12-19,0,0.7,2019-12-23,4,10,0.25,0,NA
344,11128500,2019-12-19,2019-12-22,3,8.4,2019-12-23,4,10,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,11128500,2020-09-03,2020-09-03,0,86.5,2020-09-11,8,128,0.05,0,NA
345,11128500,2020-09-03,2020-09-03,0,86.5,2020-09-11,8,128,0.1,0,NA
345,11128500,2020-09-03,2020-09-03,0,86.5,2020-09-11,8,128,0.15,0,NA
345,11128500,2020-09-03,2020-09-03,0,86.5,2020-09-11,8,128,0.25,0,NA
345,11128500,2020-09-03,2020-09-03,0,86.5,2020-09-11,8,128,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,11128500,2021-08-08,2021-08-08,0,12.2,2021-08-12,4,63.6,0.05,0,NA
346,11128500,2021-08-08,2021-08-08,0,12.2,2021-08-12,4,63.6,0.1,0,NA
346,11128500,2021-08-08,2021-08-08,0,12.2,2021-08-12,4,63.6,0.15,0,NA
346,11128500,2021-08-08,2021-08-08,0,12.2,2021-08-12,4,63.6,0.25,0,NA
346,11128500,2021-08-08,2021-08-08,0,12.2,2021-08-12,4,63.6,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,11128500,2022-08-19,2022-08-19,0,13.6,2022-08-26,7,139,0.05,0,NA
347,11128500,2022-08-19,2022-08-19,0,13.6,2022-08-26,7,139,0.1,0,NA
347,11128500,2022-08-19,2022-08-19,0,13.6,2022-08-26,7,139,0.15,0,NA
347,11128500,2022-08-19,2022-08-19,0,13.6,2022-08-26,7,139,0.25,0,NA
347,11128500,2022-08-19,2022-08-19,0,13.6,2022-08-26,7,139,0.5,4.55,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
